session,speaker_name,affiliation,tumor_types,clinical_stage,trial_name,trial_features,source,nct_verified
addressing-cancer-mortality-in-areas-of-persistent-poverty,Rula Tamimi,Weill Cornell Medicine,,,Bridge to Quit patient portal intervention,Portal enrollment to enable smoking cessation referrals,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
addressing-cancer-mortality-in-areas-of-persistent-poverty,David Rakoff,Stanford University,,,California Guaranteed Income Pilot,Impact of supplemental cash on health behaviors linked to colorectal cancer risk,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
addressing-cancer-mortality-in-areas-of-persistent-poverty,David Rakoff,Stanford University,,,EITC Behavioral Impact Study,Effect of earned income tax credit on colorectal cancer screening uptake,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
adoptive-t-cell-therapy,Dr. Changsong Qi,Peking University Cancer Hospital,,,STAR T Phase I trial (Version 2/3 cohorts),GPC3‑targeted synthetic TCR/STAR T cells with CXCR2 homing and membrane‑bound IL‑15,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
adoptive-t-cell-therapy,Dr. Qilong Yang,Tianjin Medical University Cancer Hospital,,,Acral Melanoma TIL Investigator‑initiated Trial,Autologous tumor‑infiltrating lymphocyte infusion,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
adoptive-t-cell-therapy,Dr. Carl Desomme,Washington University School of Medicine in St. Louis,,,Planned Phase I CAR‑DC trial (2027 start),B7‑H3‑targeted CAR‑engineered type‑1 dendritic cells,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
adoptive-t-cell-therapy,Dr. Sabine Heiteneider,Stanford University,,,Phase 1 GPC2 CAR T trial (NCT‑pending),GPC2‑targeted CAR T cells with CD28 costimulatory domain and c‑Jun overexpression,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
adoptive-t-cell-therapy,Dr. Rafet Bassar,MD Anderson Cancer Center,,,MD Anderson NK TCR basket trial (dose escalation),TCR‑engineered NK cells targeting NY‑ESO‑1 or PRAME with IL‑15 support,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
adoptive-t-cell-therapy,Aslan Arnett,Baylor College of Medicine,,,GPC3‑CAR T IL‑15 trial (investigator‑initiated),GPC3‑targeted CAR T cells with IL‑15 armoring,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
advanced-cellular-and-immune-based-therapeutics,Paul Nathan,IMC (pharma),,,IMC GP100‑202,GP100 peptide presented by HLA‑A0201 in uveal melanoma,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
advances-in-bladder-cancer-research-and-treatment-pathways-to-precision-medicine,Dr. Philip Abbash,Fox Chase Cancer Center,,,"Various early BCG‑plus‑IO trials (ALBAN, CREST, POTOMAC)",Enhance BCG efficacy with checkpoint inhibition,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
advances-in-bladder-cancer-research-and-treatment-pathways-to-precision-medicine,Dr. Matthew Galsky,Icahn School of Medicine at Mount Sinai,,,IMvigor10,PD‑L1 blockade in adjuvant setting,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
advances-in-bladder-cancer-research-and-treatment-pathways-to-precision-medicine,Dr. Matthew Galsky,Icahn School of Medicine at Mount Sinai,,,MODERN,Nivolumab ± LAG‑3 inhibitor escalation vs surveillance,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
Advances in Cancer Research,Jorge Ledesma,Kaiser Permanente Northern California,,,KPNC Breast Cancer Endocrine Cohort (observational),Effect of endocrine therapy duration on cardiometabolic outcomes,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
Advances in Cancer Research,Mark Orr,Astellas Pharma,,,First‑in‑human ASP2998 trial (US/Japan),Trop‑2‑positive solid tumors,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
advances-in-glioblastoma-research-and-experimental-therapies,Varun Venkataramani,Heidelberg University,,,PERSECH trial,Disconnect tumor‑neuron AMPA‑mediated synaptic inputs,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
advances-in-immunotherapy,Alberto Giovanni Leone,Fondazione Istituto Nazionale dei Tumori di Milano,,,INFINITY cohort two,Non-operative management of resectable MSI-high gastric/GEJ adenocarcinoma after dual checkpoint blockade,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
advances-in-immunotherapy,Fabrice Barlesi,Gustave Roussy / University of Paris,,,MATIS,CD39 blockade to enhance durvalumab‑chemo neoadjuvant efficacy in resectable NSCLC,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
advances-in-immunotherapy,Bruno Boccorni,Beth Israel Deaconess Medical Center / Dana‑Farber Cancer Institute,,,Denicitug Phase 1 (dose escalation and biopsy cohort),CCR8‑mediated Treg depletion to overcome checkpoint resistance,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
advances-in-immunotherapy,Archana Balan,Johns Hopkins University / Sidney Kimmel Comprehensive Cancer Center,,,HUDSON umbrella trial,Biomarker‑directed therapy for IO‑resistant NSCLC,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
advances-in-melanoma-research-and-treatment,Georgina Long,Melanoma Institute Australia,,,CheckMate 915 (adjuvant ipilimumab + nivolumab),Dual checkpoint blockade in resected stage III melanoma,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
advances-in-melanoma-research-and-treatment,Georgina Long,Melanoma Institute Australia,,,NeoIreni (NCT not provided),Neoadjuvant PD‑1 ± LAG‑3 in stage III melanoma,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
advances-in-minimal-residual-disease-detection-via-circulating-tumor-dna,Anagnostou,Johns Hopkins University,,,TICTACTOE (ECOG‑ACRIN),ctDNA MRD as surrogate for recurrence‑free survival in early‑stage NSCLC,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
advances-in-pre-metastatic-niche-biology-from-pre-clinical-insights-to-clinical-,Divi Yi,MD Anderson,,,ADORATION trial (Phase 1/2),REG‑ACE100 interaction driving immunosuppressive niche in brain metastasis,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
advances-in-precision-oncology,Luda Bazhanova,UC San Diego Moores Cancer Center,,,TRUST‑1 / TRUST‑2,ROS1 fusion inhibition,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
advances-in-precision-oncology,Shun Lu,"Shanghai Chest Hospital, Shanghai Lung Cancer Center",,,Phase 1b/2 HER2‑mutant NSCLC study,HER2‑directed ADC with or without PD‑L1 blockade,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
advances-in-precision-oncology,Zhang Hongxe,First Affiliated Hospital of Guangzhou Medical University,,,HS10504 Phase 1,Fourth‑generation EGFR TKI targeting C797S and sensitizing mutations,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
advances-in-precision-oncology,Kanwal Raghav,University of Texas MD Anderson Cancer Center,,,Phase 1b/2 KRASG12C study (colorectal & pancreatic),GDP‑bound KRASG12C inhibition,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
advances-in-precision-oncology,Terri‑Ann Koch,Amplia Therapeutics,,,ACCENT,FAK inhibition plus gemcitabine/nab‑paclitaxel,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
advances-in-precision-oncology,Valentina Marulanda Corzo,Weill Cornell Medicine,,,Actinium‑225 J591 Phase 1,PSMA‑targeted alpha therapy,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
Advances in the Use of Geospatial and Neighborhood Data for Cancer Population Sciences,Iona Chang,"University of California, San Francisco",,,RESPOND Study (U19),"Association of neighborhood social stressors (e.g., redlining) with aggressive prostate cancer mortality",schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
advances-in-therapeutic-antibodies,Ryan Herency,Discovery Medicine,,,BIGHAT-299 IND‑enabling study (no NCT provided),CCAM6‑directed T‑cell engager with conditional activity based on antigen density,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
advances-in-therapeutic-antibodies,Jason Dukes,NARA Bio,,,ENA‑101 IND‑enabling preclinical program (no NCT disclosed),Bispecific T‑cell engager against DART‑fox peptide presented by HLA‑A3,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
Advances in Understanding Disseminated Tumor Cells: An Emerging Opportunity to Prevent Lethal Breast Cancer?,Louis Chodosh,University of Pennsylvania,,,CLEVER phase II trial,autophagy and mTOR signaling in dormant residual tumor cells,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
advancing-cancer-research-through-an-international-cancer-registry-aacr-project-,Bruno Bacorni,Dana‑Farber Cancer Institute / Beth Israel Deaconess Medical Center,,,Real‑world Tempus cohort (no NCT),Platinum‑induced DNA crosslink repair (HRD),schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
advancing-precision-approaches-to-head-and-neck-cancers,Barbara Bertness,Yale School of Medicine,,,Cetuximab + Erlotinib + Chemotherapy Phase II (reported by Aarti Batia),EGFR inhibition combined with chemotherapy,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
advancing-precision-approaches-to-head-and-neck-cancers,Dale Yarbrough,University of North Carolina,,,TrialNEX (birinapant + chemoradiation),NF‑κB activation to sensitize high‑risk HPV+ tumors to radiation,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
advancing-precision-approaches-to-head-and-neck-cancers,Ari Rosenberg,University of Chicago,,,SYNERGY trial (adaptive ctDNA‑guided chemo‑immunotherapy),Use ctDNA dynamics to de‑escalate or continue chemotherapy with pembrolizumab,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
advancing-precision-approaches-to-head-and-neck-cancers,Ari Rosenberg,University of Chicago,,,TrialNEX (birinapant + chemoradiation) referenced by Dale Yarbrough,NF‑κB activation to sensitize high‑risk HPV+ tumors,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
Agentic AI as the Oncologist: Clinical Decision Support and Human AI Collaboration,Dr. Taehyong Hwang,Vanderbilt University Medical Center,,,N/A,ADC efficacy in gastric and breast cancer patients,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
aging-micro-and-macro-environments-in-tumor-progression-and-therapy,M Spacek,University (preclinical),,,Preclinical aged mouse TNBC study,Chemotherapy response in age‑stratified TNBC,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
ai-in-biomarker-discovery-and-drug-development,Tirup Behanie,Recursion Pharmaceuticals,,,DAHLIA (Phase 1/2 monotherapy),RBM39 degradation in MSI‑high / DDR‑deficient tumors,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
ai-in-biomarker-discovery-and-drug-development,Tirup Behanie,Recursion Pharmaceuticals,,,ELUCIDATE (Phase 1/2 CDK7 inhibitor),CDK7 inhibition in ovarian cancer,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
aiming-for-cure-perioperative-clinical-trials,Mike Foote,Memorial Sloan Kettering Cancer Center,,,Neoadjuvant trastuzumab/tucatinib in locally advanced rectal cancer (Phase 2),HER2 amplification in KRAS wild‑type rectal adenocarcinoma,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
aiming-for-cure-perioperative-clinical-trials,Funda Bernstam,MD Anderson Cancer Center,,,NEO3NHER,HER2 blockade in HER2‑positive early breast cancer,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
aiming-for-cure-perioperative-clinical-trials,Balak,University of Pittsburgh,,,NSABP B‑59 / GEPRDUOS ctDNA substudy,Chemotherapy ± atezolizumab in early triple‑negative breast cancer,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
aiming-for-cure-perioperative-clinical-trials,Yilong Wu,Guangdong Lung Cancer Institute,,,Perioperative atezolizumab plus chemotherapy phase III NSCLC,PD‑L1 blockade plus chemotherapy in resectable NSCLC,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
aiming-for-cure-perioperative-clinical-trials,Cascone,Bristol Myers Squibb / MD Anderson,,,CheckMate 770,PD‑1 blockade peri‑operatively in resectable NSCLC,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
aiming-for-cure-perioperative-clinical-trials,Howard Lee,Johns Hopkins / Bristol Myers Squibb,,,Perioperative nivolumab ± relatlimab in resectable HCC (Phase II),PD‑1 and LAG‑3 blockade in hepatocellular carcinoma,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
approaches-to-drug-development-for-rare-malignancies,Martha Donahue,U.S. Food and Drug Administration,,,"generic single‑arm oncology trials (e.g., accelerated approval pathways)",various rare tumor targets,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
approaches-to-drug-development-for-rare-malignancies,Eric Padron,Independent researcher (affiliation not specified),,,GFM Phase III Dacogen vs Hydrea (France),CMML disease‑modifying therapy,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
approaches-to-drug-development-for-rare-malignancies,Eric Padron,Independent researcher (affiliation not specified),,,UK randomized 727 vs hydroxyurea study,CMML therapy,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
approaches-to-drug-development-for-rare-malignancies,Rachel Grisham,Memorial Sloan Kettering Cancer Center,,,NGOD‑OV60 GOG 3052 RAMP 201 (Phase 2),KRAS‑mutant MAP‑kinase pathway in low‑grade serous ovarian cancer,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
approaches-to-drug-development-for-rare-malignancies,Rachel Grisham,Memorial Sloan Kettering Cancer Center,,,RAMP 301 (Phase 3),Combination avutametinib + defactinib in recurrent low‑grade serous ovarian cancer,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
beyond-cardiotoxicity-how-cardiovascular-disease-and-systemic-risk-factors-drive,Lingfeng Luo,Stanford University,,,TNF‑blocker preclinical cancer‑cardio study,TNF‑driven angiogenic cytokine LRG1 mediating plaque neovascularization,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
beyond-cardiotoxicity-how-cardiovascular-disease-and-systemic-risk-factors-drive,Catherine Moore,NYU,,,Hypothetical MI‑post‑cancer progression trial,Blocking CCR2‑mediated recruitment of Ly6C^high monocytes,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
"Beyond Chromosomes, Mechanisms, Consequences, and Therapeutic Opportunities of Extrachromosomal DNA",Anton Hesse,Berlin (Physician‑Scientist),,,Econic inhibitor pre‑clinical xenograft study,Disruption of ecDNA tethering/retention elements,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
biology-and-therapeutic-targeting-of-hif2a-in-renal-cell-carcinoma,Jim Berggren,UT Southwestern,,,Phase I PT‑2385/PT‑2399 trial (multi‑institutional),Inhibition of HIF‑2α dimerization to block angiogenesis and tumor proliferation,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
biology-and-therapeutic-targeting-of-hif2a-in-renal-cell-carcinoma,Eric Jonash,MD Anderson,,,Phase II single‑arm VHL trial (61 patients),HIF‑2α inhibition to shrink renal and extra‑renal VHL lesions,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
biology-and-therapeutic-targeting-of-hif2a-in-renal-cell-carcinoma,Brian Ream,Vanderbilt University Medical Center,,,LIGHTSPARK‑005 (Phase III belzutifan vs everolimus),HIF‑2α inhibition in refractory RCC after prior IO and VEGF TKI,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
biology-and-therapeutic-targeting-of-hif2a-in-renal-cell-carcinoma,Brian Ream,Vanderbilt University Medical Center,,,LIGHTSPARK‑011 (lenvatinib + belzutifan vs cabozantinib),Combination of VEGF‑TKI with HIF‑2α inhibition,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
biology-mechanisms-and-models-of-cachexia,Muhannad Abu-Ramalah,Dana-Farber Cancer Institute,,,Belzutifan RCC trial (NCT04200962),Inhibition of HIF‑2α to suppress PTHrP‑mediated cachexia,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
biomarkers-that-change-management-predicting-therapy-benefit-progression-and-met,Yong-Jun Cha,IMBDx,,,Retrospective Seoul National Univ. cohort,HRD status predicts PARP inhibitor benefit,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
Bridging the Gap: Multilevel Strategies to Expand Access to Clinical Trials,Dr. Cheryl Lee,Ohio State University,,,Accrual Enhancement Protocol (stepped wedge design),Improving referral and accrual to NCI-sponsored cancer clinical trials,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
Bridging the Gap: Multilevel Strategies to Expand Access to Clinical Trials,Dr. Susan Vetter Bramble,Moffitt Cancer Center,,,ACT Wonder Squared S multilevel intervention,Increase referral and enrollment of underserved patients into therapeutic trials,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
Bridging the Gap: Multilevel Strategies to Expand Access to Clinical Trials,Dr. Melissa Simon,Northwestern University,,,ECCOACRN NCORP Referral Initiative,Improve referral and accrual of Black and Hispanic patients in community oncology sites,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
cancer-cachexia-tumor-signals-systemic-impact-and-translational-opportunities,Speaker 4,Kaiser Permanente / UNCOVER study team,,,UNCOVER prospective observational study,"Longitudinal phenotyping of cachexia in advanced lung, pancreatic, colorectal cancer",schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
cancer-detection-and-interception-across-tumor-types-addressing-modifiable-risk-,Margie Lee Clapper,Fox Chase Cancer Center,,,Preclinical mouse efficacy study of REM-491,Reactivation of mutant p53 across hotspot mutations,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
cancer-predisposition-syndromes,Dr. Faye Kastrinos,Columbia University,,,Modeling study of genotype‑specific colonoscopy intervals,genotype‑specific colorectal cancer risk in Lynch syndrome,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
cancer-prevention-and-screening-exploring-policy-solutions,Doug Wood,University of Washington / Fred Hutch Cancer Research Center,,,USPSTF/NCCN lung‑screening guidelines,Early detection of lung cancer in high‑risk smokers,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
cancer-systems-biology-ecology-and-evolution,Sandy Anderson,Moffitt Cancer Center,,,Adaptive therapy prostate cancer trial (abiraterone + Lupron),Androgen receptor signaling in castration‑resistant prostate cancer,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
Cancer Vaccines: The Next Immunotherapy Breakthrough,Cathy Wu,Dana-Farber Brigham,,,unspecified (four-cohort study),Timing of anti-PD-1 therapy relative to neoantigen vaccination in GBM,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
Cancer Vaccines: The Next Immunotherapy Breakthrough,Adam Griffin,MD Anderson Cancer Center,,,unspecified (pragmatic Phase II/III),Universal mRNA vaccine as an adjuvant to ICI,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
CAR-T Therapy: Transforming the Landscape of Adult and Pediatric Blood Cancers,Karina Patel,University of Texas MD Anderson Cancer Center,,,CARTITUDE‑4,BCMA‑directed CAR‑T in relapsed/refractory myeloma,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
CAR-T Therapy: Transforming the Landscape of Adult and Pediatric Blood Cancers,Matthew Frank,Stanford University,,,Zantacel (Miltenyi) tandem CD19/CD20 CAR,Dual antigen targeting to prevent CD19 loss,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
CAR-T Therapy: Transforming the Landscape of Adult and Pediatric Blood Cancers,Matthew Frank,Stanford University,,,CD22 CAR (Cargo) phase 1,CD22‑directed CAR for CD19‑relapsed lymphoma,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
cell-therapy-at-a-crossroads-exploring-the-evolving-landscape-between-autologous,Zachary Roberts,Allogene,,,ALPHA III,Consolidation allogeneic CAR T in MRD‑positive LBCL after frontline therapy,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
cellular-therapies-and-complex-immunotherapies,Dr. Omar Nadeem,Dana-Farber Cancer Institute,,,CAR-PRISM,BCMA-directed CAR T-cell therapy in high-risk smoldering myeloma,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
cellular-therapies-and-complex-immunotherapies,Dr. Janos Tanyi,University of Pennsylvania,,,KIR‑CAR dose‑escalation study,Mesothelin‑directed multi‑chain KIR CAR T‑cells,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
cellular-therapies-and-complex-immunotherapies,Dr. Ignacio Melero,University Clinic of Navarra / University of Oxford,,,FAP‑4‑1BB ligand + Cevisatuximab phase 1b,Conditional 4‑1BB costimulation in MSS colorectal cancer,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
cellular-therapies-and-complex-immunotherapies,Dr. Pavlina Spiliopoulou,University of Glasgow,,,mRNA‑4359 P101 study (arm 2A),Lipid‑nanoparticle mRNA vaccine encoding PD‑L1 and IDO1 combined with pembrolizumab,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
chemistry-to-the-clinic-part-2-of-4-beyond-inhibitionthe-next-frontier-in-proxim,William Gibson,Dana‑Farber Cancer Institute,,,RASalute‑302,KRAS G12C inhibition via daxinrasib,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
chemistry-to-the-clinic-part-4-of-4-from-transcript-to-proteinnew-frontiers-in-d,Katherine Kaiser‑Burkher,Johnson & Johnson (Halod Therapeutics),,,Phase 1 HLD0915 mCRPC study (NCTxxxx),AR expression‑driven sequestration of BRD4 leading to loss‑of‑function,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
christopher-r-flowers-applying-molecular-classifications-to-therapy-and-trials-i,Christopher R. Flowers,MD Anderson Cancer Center,,,POLARIX,Add polatuzumab to R‑CHOP to improve PFS in DLBCL,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
christopher-r-flowers-applying-molecular-classifications-to-therapy-and-trials-i,Christopher R. Flowers,MD Anderson Cancer Center,,,Tafasitamab + Lenalidomide + R‑CHOP vs placebo + R‑CHOP,Immunomodulatory + anti‑CD20 backbone,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
chromatin-epigenetics-and-cancer-dedicated-to-the-memory-of-james-d-watson,Dr. Scott Armstrong,Dana-Farber Cancer Institute,,,Preclinical PDX dose‑escalation study (revumenib),Disruption of menin‑MLL interaction to suppress HOXA/MEIS1 transcription,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
chromosomal-instability-in-cancer-from-mechanism-to-therapy-and-clinical-transla,Velastra Therapeutics Co‑founder & CSO,Velastra Therapeutics,,,VLS‑1488 dose‑escalation study,KIF18A inhibition synthetic lethality in CIN tumors,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
chromosomal-instability-in-cancer-from-mechanism-to-therapy-and-clinical-transla,Velastra Therapeutics Co‑founder & CSO,Velastra Therapeutics,,,Savolnisib dose‑escalation study,KIF18A inhibition,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
Claudin-Targeted Therapies from Tight Junction Biology to Next-Generation Precision Oncologies,Kohei Setara,German oncologist from Japan,,,FASTO phase‑2 study,Claudin‑18.2 + fluoropyrimidine chemotherapy,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
Claudin-Targeted Therapies from Tight Junction Biology to Next-Generation Precision Oncologies,Kohei Setara,German oncologist from Japan,,,Phase‑3 cerpituximab trial in pancreatic cancer,Claudin‑18.2 targeting in ectopic pancreatic tumors,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
Claudin-Targeted Therapies from Tight Junction Biology to Next-Generation Precision Oncologies,Sameh El‑Gammal,United States,,,Kohei‑led phase‑3 claudin‑18.2 trial (FASTO),Claudin‑18.2 + fluoropyrimidine,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
Claudin-Targeted Therapies from Tight Junction Biology to Next-Generation Precision Oncologies,Lin Shen,"Peking University Cancer Hospital, China",,,Phase 1 IIT claudin‑1.2 CAR T study (multiple cohorts),Claudin‑1.2 directed CAR T cells in gastric/pancreatic cancer,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
clinical-and-molecular-phenotyping-of-cancer-cachexia,Richard Dunn,University of Rochester Medical Center,,,UNCOVER / Lotus observational cohorts,"Identification of cachexia subtypes across advanced lung, pancreatic, and colorectal cancers",schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
clinical-trial-design-workshop-real-world-evidence-in-clinical-trial-design,Peter O'Dwyer,University of Pennsylvania,,,EA5182 (ECOG‑ACRIN NSCLC trial),Osimertinib ± bevacizumab in EGFR‑mutated NSCLC,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
clonal-hematopoiesis-aging-and-drivers-of-blood-cancer-and-solid-tumors,Ben Ebert,Dana-Farber Cancer Institute / Harvard Medical School,,,UK Biobank CHIP risk score validation,"Prediction of myeloid malignancy progression based on genotype, clone size, and blood indices",schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
code-meets-cure-navigating-the-regulatory-landscape-of-ai-in-oncology-drug-devel,George Visfilo,AstraZeneca,,,Class C2 AI biomarker validation trial,AI‑predicted therapeutic response from H&E images,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
code-meets-cure-navigating-the-regulatory-landscape-of-ai-in-oncology-drug-devel,Jeevan Puthenvedu,FDA CDER / Oncology Center of Excellence,,,Risk‑stratified monitoring trial for Drug A,Predict low‑risk patients for outpatient monitoring after dosing,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
comparison-of-solid-and-liquid-tumors,Christopher Sarosiek,Harvard School of Public Health,,,N/A,Apoptotic priming as predictive biomarker,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
comparison-of-solid-and-liquid-tumors,Luca Mazzarella,"European Institute of Oncology, Milan",,,N/A,Maytansinoid ADC efficacy in HER2+ breast cancer,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
Contextual Challenges in Blood-Based Early Cancer Detection Tests,Asma Shukat,Oregon Health & Science University,,,PREEMPT,Blood‑based colorectal cancer detection,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
continuous-oncology-wearables-digital-biomarkers-and-the-future-of-cancer-interc,Giorgio Aquile,Scripps Research / Digital Trial Center,,,Detect Ahead,Early detection of infectious disease via resting heart rate and activity changes,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
continuous-oncology-wearables-digital-biomarkers-and-the-future-of-cancer-interc,George Niava,University of Southern California,,,PROTECT trial (follow‑up to Basch study),Patient‑reported outcomes improving survival via remote monitoring,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
cracking-adaptive-resistance-ai-enabled-screen-guided-targets-in-tumor-plasticit,Henry Chen,Johns Hopkins University,,,Preclinical IDH‑mutant glioma models,SWELL‑1 mediated D‑2HG export,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
